"Date","M13060USM156NNBR"
1945-01-01,3.02
1945-02-01,2.99
1945-03-01,2.99
1945-04-01,2.98
1945-05-01,2.96
1945-06-01,2.97
1945-07-01,2.97
1945-08-01,2.98
1945-09-01,2.95
1945-10-01,2.93
1945-11-01,2.89
1945-12-01,2.88
1946-01-01,2.83
1946-02-01,2.8
1946-03-01,2.8
1946-04-01,2.81
1946-05-01,2.84
1946-06-01,2.83
1946-07-01,2.83
1946-08-01,2.8
1946-09-01,2.83
1946-10-01,2.86
1946-11-01,2.88
1946-12-01,2.91
1947-01-01,2.87
1947-02-01,2.85
1947-03-01,2.86
1947-04-01,2.85
1947-05-01,2.83
1947-06-01,2.86
1947-07-01,2.88
1947-08-01,2.9
1947-09-01,2.92
1947-10-01,3.01
1947-11-01,3.08
1947-12-01,3.16
1948-01-01,3.18
1948-02-01,3.18
1948-03-01,3.19
1948-04-01,3.16
1948-05-01,3.1
1948-06-01,3.04
1948-07-01,3.04
1948-08-01,3.11
1948-09-01,3.12
1948-10-01,3.16
1948-11-01,3.16
1948-12-01,3.15
1949-01-01,3.1
1949-02-01,3.09
1949-03-01,3.07
1949-04-01,3.06
1949-05-01,3.05
1949-06-01,3.06
1949-07-01,3.03
1949-08-01,2.99
1949-09-01,2.96
1949-10-01,2.96
1949-11-01,2.93
1949-12-01,2.9
1950-01-01,2.86
1950-02-01,2.85
1950-03-01,2.83
1950-04-01,2.85
1950-05-01,2.85
1950-06-01,2.86
1950-07-01,2.88
1950-08-01,2.86
1950-09-01,2.85
1950-10-01,2.86
1950-11-01,2.86
1950-12-01,2.85
1951-01-01,2.84
1951-02-01,2.84
1951-03-01,2.91
1951-04-01,2.98
1951-05-01,3.02
1951-06-01,3.1
1951-07-01,3.13
1951-08-01,3.11
1951-09-01,3.09
1951-10-01,3.12
1951-11-01,3.15
1951-12-01,3.18
1952-01-01,3.18
1952-02-01,3.15
1952-03-01,3.16
1952-04-01,3.17
1952-05-01,3.16
1952-06-01,3.16
1952-07-01,3.17
1952-08-01,3.18
1952-09-01,3.21
1952-10-01,3.25
1952-11-01,3.29
1952-12-01,3.28
1953-01-01,3.27
1953-02-01,3.29
1953-03-01,3.34
1953-04-01,3.44
1953-05-01,3.54
1953-06-01,3.65
1953-07-01,3.69
1953-08-01,3.7
1953-09-01,3.72
1953-10-01,3.68
1953-11-01,3.63
1953-12-01,3.64
1954-01-01,3.59
1954-02-01,3.46
1954-03-01,3.35
1954-04-01,3.31
1954-05-01,3.34
1954-06-01,3.39
1954-07-01,3.43
1954-08-01,3.4
1954-09-01,3.38
1954-10-01,3.37
1954-11-01,3.36
1954-12-01,3.36
1955-01-01,3.38
1955-02-01,3.4
1955-03-01,3.41
1955-04-01,3.42
1955-05-01,3.44
1955-06-01,3.45
1955-07-01,3.47
1955-08-01,3.53
1955-09-01,3.54
1955-10-01,3.53
1955-11-01,3.53
1955-12-01,3.56
1956-01-01,3.55
1956-02-01,3.52
1956-03-01,3.55
1956-04-01,3.65
1956-05-01,3.69
1956-06-01,3.71
1956-07-01,3.75
1956-08-01,3.89
1956-09-01,4.02
1956-10-01,4.13
1956-11-01,4.22
1956-12-01,4.42
1957-01-01,4.62
1957-02-01,4.64
1957-03-01,4.57
1957-04-01,4.55
1957-05-01,4.6
1957-06-01,4.73
1957-07-01,4.81
1957-08-01,4.9
1957-09-01,5
1957-10-01,5.03
1957-11-01,5.04
1957-12-01,4.97
1958-01-01,4.75
1958-02-01,4.63
1958-03-01,4.6
1958-04-01,4.56
1958-05-01,4.5
1958-06-01,4.44
1958-07-01,4.39
1958-08-01,4.44
1958-09-01,4.64
1958-10-01,4.71
1958-11-01,4.72
1958-12-01,4.74
1959-01-01,4.77
1959-02-01,4.8
1959-03-01,4.76
1959-04-01,4.77
1959-05-01,4.8
1959-06-01,4.87
1959-07-01,4.92
1959-08-01,4.96
1959-09-01,5.02
1959-10-01,5.07
1959-11-01,5.09
1959-12-01,5.12
1960-01-01,5.17
1960-02-01,5.17
1960-03-01,5.08
1960-04-01,5.06
1960-05-01,5.2
1960-06-01,5.2
1960-07-01,5.17
1960-08-01,5.05
1960-09-01,4.99
1960-10-01,5.05
1960-11-01,5.05
1960-12-01,5.11
1961-01-01,5.13
1961-02-01,5.08
1961-03-01,5.02
1961-04-01,5.05
1961-05-01,5.05
1961-06-01,5.06
1961-07-01,5.12
1961-08-01,5.13
1961-09-01,5.14
1961-10-01,5.16
1961-11-01,5.13
1961-12-01,5.1
1962-01-01,5.07
1962-02-01,5.05
1962-03-01,4.96
1962-04-01,4.93
1962-05-01,4.93
1962-06-01,5
1962-07-01,5.06
1962-08-01,5.04
1962-09-01,4.96
1962-10-01,4.91
1962-11-01,4.91
1962-12-01,4.9
1963-01-01,4.9
1963-02-01,4.89
1963-03-01,4.9
1963-04-01,4.91
1963-05-01,4.91
1963-06-01,4.89
1963-07-01,4.9
1963-08-01,4.9
1963-09-01,4.89
1963-10-01,4.89
1963-11-01,4.89
1963-12-01,4.9
1964-01-01,4.9
1964-02-01,4.88
1964-03-01,4.88
1964-04-01,4.89
1964-05-01,4.91
1964-06-01,4.91
1964-07-01,4.88
1964-08-01,4.85
1964-09-01,4.84
1964-10-01,4.84
1964-11-01,4.84
1964-12-01,4.85
1965-01-01,4.85
1965-02-01,4.84
1965-03-01,4.83
1965-04-01,4.88
1965-05-01,4.88
1965-06-01,4.91
1965-07-01,4.93
1965-08-01,4.95
1965-09-01,4.96
1965-10-01,4.98
1965-11-01,5
1965-12-01,5.05
1966-01-01,5.09
